,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_starts,params_lr,params_net_arch,params_target_update_interval,state
750,750,-216.75889587402344,2021-07-06 00:11:37.010660,2021-07-06 00:14:17.627790,0 days 00:02:40.617130000,256,50000,0.03179325728609663,0.3031751368745786,0.9999,10000,0.00023132258282494172,medium,200,PRUNED
751,751,-205.4287109375,2021-07-06 00:13:14.269890,2021-07-06 00:15:31.741625,0 days 00:02:17.471735000,256,10000,0.0009191085451084064,0.26881527296234947,0.98,10000,0.00030606064128866104,small,200,PRUNED
752,752,0.0,2021-07-06 00:14:17.628971,2021-07-06 00:17:33.038714,0 days 00:03:15.409743000,256,10000,0.1730735945786419,0.4827841295247562,0.98,5000,2.587299456582407e-05,small,1,PRUNED
753,753,37.19282150268555,2021-07-06 00:15:31.742890,2021-07-06 00:19:22.237487,0 days 00:03:50.494597000,1024,50000,0.17450274176600739,0.2567369596977261,0.995,5000,0.023623607171726506,small,1,PRUNED
754,754,0.0,2021-07-06 00:17:33.039940,2021-07-06 00:22:58.492778,0 days 00:05:25.452838000,1024,50000,0.014997143531256715,0.2559997388800489,0.995,5000,0.015437720072744932,medium,200,PRUNED
755,755,378.2600402832031,2021-07-06 00:18:38.712639,2021-07-06 00:23:57.202877,0 days 00:05:18.490238000,1024,500000,0.04491443896154119,0.15760096950474303,0.995,5000,0.016210659753847886,medium,200,PRUNED
756,756,-347.289306640625,2021-07-06 00:19:22.238608,2021-07-06 00:22:22.536207,0 days 00:03:00.297599000,512,500000,0.1916808672127663,0.4229384524427954,0.995,5000,0.00016688586677656713,medium,1000,PRUNED
757,757,0.0,2021-07-06 00:22:22.537495,2021-07-06 00:24:54.344314,0 days 00:02:31.806819000,256,10000,0.014118310027269782,0.4418052307404988,0.99,10000,0.008393928406681848,medium,200,PRUNED
758,758,397.8659362792969,2021-07-06 00:22:58.494025,2021-07-06 00:24:33.358224,0 days 00:01:34.864199000,256,10000,0.04520813260058762,0.3123867572428345,0.99,10000,0.00033097491544790806,small,200,PRUNED
759,759,431.0400695800781,2021-07-06 00:23:57.203939,2021-07-06 00:25:50.239405,0 days 00:01:53.035466000,256,10000,0.1315061840593643,0.3144645834268252,0.99,10000,0.00031346488904632566,small,200,PRUNED
760,760,227.4693145751953,2021-07-06 00:24:33.359724,2021-07-06 00:27:21.568420,0 days 00:02:48.208696000,256,50000,0.04018239321272471,0.3367732083208864,0.99,0,0.00011575256112334278,small,10000,PRUNED
761,761,0.0,2021-07-06 00:24:54.345358,2021-07-06 00:28:49.728217,0 days 00:03:55.382859000,512,50000,0.004079634093210629,0.33064268552409765,0.99,0,0.00047457353400745094,small,10000,PRUNED
762,762,407.32855224609375,2021-07-06 00:25:50.241151,2021-07-06 00:30:27.255979,0 days 00:04:37.014828000,512,50000,0.18146067770365798,0.28183156767692974,0.999,0,0.00011989862655754537,small,1,PRUNED
763,763,273.1065673828125,2021-07-06 00:27:21.569604,2021-07-06 00:29:46.017116,0 days 00:02:24.447512000,512,50000,0.00479422666097356,0.3265890570832878,0.999,20000,0.0004629035717168894,small,1,PRUNED
764,764,0.0,2021-07-06 00:28:49.729432,2021-07-06 00:31:05.330584,0 days 00:02:15.601152000,256,50000,0.02558495925269478,0.28614104944520585,0.999,20000,0.0002691315509533692,medium,1,PRUNED
765,765,341.4369201660156,2021-07-06 00:29:46.019159,2021-07-06 00:32:53.306520,0 days 00:03:07.287361000,256,50000,0.19692109492682558,0.2803559662747043,0.995,5000,0.00014567621796407715,medium,1000,PRUNED
766,766,-125.8360595703125,2021-07-06 00:30:27.257174,2021-07-06 00:33:38.895647,0 days 00:03:11.638473000,256,100000,0.023622884177820755,0.1664556381882273,0.995,5000,0.00014325681776442575,medium,1000,PRUNED
767,767,-303.91815185546875,2021-07-06 00:31:05.331502,2021-07-06 00:34:02.302997,0 days 00:02:56.971495000,128,100000,0.14856419763775464,0.20201533705026298,0.995,5000,0.0006459834979801257,medium,200,PRUNED
768,768,410.27093505859375,2021-07-06 00:32:53.308716,2021-07-06 00:34:56.567474,0 days 00:02:03.258758000,128,100000,0.023758878143369463,0.20162786907689143,0.98,10000,0.00018617398927090208,small,200,PRUNED
769,769,0.0,2021-07-06 00:33:38.897218,2021-07-06 00:35:50.284628,0 days 00:02:11.387410000,128,10000,0.08433278441995884,0.23190386847743996,0.98,10000,0.00017912519107863068,small,200,PRUNED
770,770,132.73565673828125,2021-07-06 00:34:02.304833,2021-07-06 00:36:22.561013,0 days 00:02:20.256180000,256,10000,0.009509379049421621,0.2260097958300963,0.98,10000,0.00018588189163955032,small,5000,PRUNED
771,771,-0.4839792549610138,2021-07-06 00:34:56.568385,2021-07-06 00:37:23.623336,0 days 00:02:27.054951000,256,10000,0.08021231795716235,0.23047809656073082,0.9999,10000,0.013072712917208684,small,5000,PRUNED
772,772,0.0,2021-07-06 00:35:50.285810,2021-07-06 00:37:57.668730,0 days 00:02:07.382920000,256,10000,0.010100714378172879,0.30445988882343805,0.9999,10000,0.0003236223409927794,small,5000,PRUNED
773,773,-1.0478692054748535,2021-07-06 00:36:22.562623,2021-07-06 00:37:37.598418,0 days 00:01:15.035795000,256,50000,0.04093457478628572,0.2663463986969758,0.9999,20000,0.013689822456265812,small,200,PRUNED
774,774,-318.96783447265625,2021-07-06 00:37:23.625783,2021-07-06 00:39:34.530615,0 days 00:02:10.904832000,1024,50000,0.0484294846488436,0.36856029483370945,0.99,20000,0.0002896537679678631,medium,200,PRUNED
775,775,345.66632080078125,2021-07-06 00:37:37.599215,2021-07-06 00:42:46.103568,0 days 00:05:08.504353000,1024,50000,0.04863420194503718,0.49991148743261254,0.99,5000,0.00026515349875477843,medium,200,PRUNED
776,776,-81.0316162109375,2021-07-06 00:37:57.669784,2021-07-06 00:43:01.854027,0 days 00:05:04.184243000,1024,50000,0.04860460569568719,0.2426512532343743,0.99,5000,3.152061892465065e-05,medium,200,PRUNED
777,777,-281.63482666015625,2021-07-06 00:39:34.531864,2021-07-06 00:42:27.036896,0 days 00:02:52.505032000,256,50000,0.033821087053694826,0.41264381358515345,0.95,5000,0.0003794393292950536,medium,1,PRUNED
778,778,245.50253295898438,2021-07-06 00:42:27.038108,2021-07-06 00:45:44.709290,0 days 00:03:17.671182000,1024,50000,0.05322590694493148,0.3120471103152479,0.995,5000,0.00023485165852287995,small,1500,PRUNED
779,779,90.47684478759766,2021-07-06 00:42:46.105109,2021-07-06 00:44:35.531047,0 days 00:01:49.425938000,256,50000,0.10374716223348471,0.34096498264982467,0.995,10000,4.616193538695937e-05,small,1500,PRUNED
780,780,115.23564147949219,2021-07-06 00:43:01.854939,2021-07-06 00:44:51.650536,0 days 00:01:49.795597000,256,50000,0.019304337289708456,0.3392548377586787,0.995,10000,4.907263848548548e-05,small,1500,PRUNED
781,781,-342.19281005859375,2021-07-06 00:44:35.532745,2021-07-06 00:47:30.785489,0 days 00:02:55.252744000,512,10000,0.02941670225819763,0.29970804922622785,0.999,0,0.0002147521412405467,small,200,PRUNED
782,782,-338.67437744140625,2021-07-06 00:44:51.651678,2021-07-06 00:47:54.280548,0 days 00:03:02.628870000,512,10000,0.05339630973943035,0.29696339549339346,0.999,0,6.791294155089833e-05,small,200,PRUNED
783,783,310.7711181640625,2021-07-06 00:45:44.711270,2021-07-06 00:49:12.020813,0 days 00:03:27.309543000,512,10000,0.12740674327332174,0.39959347248476484,0.999,0,0.0203788583238049,small,200,PRUNED
784,784,127.69685363769531,2021-07-06 00:47:30.786888,2021-07-06 00:51:08.739479,0 days 00:03:37.952591000,256,100000,0.03696682306180889,0.47086237578050766,0.999,10000,0.021727469832018027,medium,1,PRUNED
785,785,0.0,2021-07-06 00:47:54.281254,2021-07-06 00:51:20.658009,0 days 00:03:26.376755000,256,100000,0.04048141871948319,0.4676838563721676,0.99,10000,0.021857583775522944,medium,1,PRUNED
786,786,373.9061584472656,2021-07-06 00:49:12.021867,2021-07-06 00:52:30.611134,0 days 00:03:18.589267000,256,100000,0.040750203871654726,0.4569386365972498,0.99,10000,0.009198768407172124,medium,1,PRUNED
787,787,347.4490966796875,2021-07-06 00:51:08.740946,2021-07-06 00:54:42.052162,0 days 00:03:33.311216000,256,50000,0.04098012827486977,0.31856062038283206,0.99,5000,0.0003733524825523164,medium,1000,PRUNED
788,788,96.14559936523438,2021-07-06 00:51:20.658885,2021-07-06 00:53:34.066998,0 days 00:02:13.408113000,256,500000,0.03214591083494908,0.317142639317257,0.995,5000,0.00046887012128962876,small,1000,PRUNED
789,789,-280.75494384765625,2021-07-06 00:52:30.612548,2021-07-06 00:55:02.530589,0 days 00:02:31.918041000,256,500000,0.031931733246683004,0.14489046158374777,0.995,5000,0.0003694251925175677,small,1000,PRUNED
790,790,138.2794952392578,2021-07-06 00:53:34.067941,2021-07-06 00:54:38.528449,0 days 00:01:04.460508000,256,50000,0.0001770250633216959,0.2144855661048712,0.995,20000,0.00039456200299879646,small,200,PRUNED
791,791,-324.35833740234375,2021-07-06 00:54:38.529946,2021-07-06 00:57:53.705321,0 days 00:03:15.175375000,256,50000,0.15919516774292064,0.3266391489531298,0.95,5000,0.0002695842581129112,medium,200,PRUNED
792,792,-318.88922119140625,2021-07-06 00:54:42.053042,2021-07-06 01:02:12.757973,0 days 00:07:30.704931000,256,50000,0.19975474303355914,0.3278520594391525,0.95,5000,0.00027138573309358314,small,200,COMPLETE
793,793,32.37212371826172,2021-07-06 00:55:02.531481,2021-07-06 00:57:30.030503,0 days 00:02:27.499022000,256,50000,0.045720688096416814,0.12899975538535677,0.9999,10000,2.2643189272549527e-05,medium,200,PRUNED
794,794,159.94927978515625,2021-07-06 00:57:30.031761,2021-07-06 01:00:46.213557,0 days 00:03:16.181796000,1024,10000,0.16677240389632128,0.17527313303670927,0.95,5000,0.0002677335986825025,small,10000,PRUNED
795,795,84.21703338623047,2021-07-06 00:57:53.706491,2021-07-06 01:00:26.665216,0 days 00:02:32.958725000,1024,10000,0.01746789434238801,0.3904504175114788,0.99,10000,0.0002903354090947033,small,10000,PRUNED
796,796,421.9780578613281,2021-07-06 01:00:26.667116,2021-07-06 01:01:44.392229,0 days 00:01:17.725113000,512,50000,0.18987604426181787,0.2515540789740956,0.98,20000,0.0005563200603930988,small,200,PRUNED
797,797,342.4646911621094,2021-07-06 01:00:46.215337,2021-07-06 01:03:11.969902,0 days 00:02:25.754565000,512,50000,0.07287420056742541,0.3763647169062378,0.98,10000,0.006640389691126202,small,200,PRUNED
798,798,334.9580383300781,2021-07-06 01:01:44.393357,2021-07-06 01:04:56.120578,0 days 00:03:11.727221000,256,50000,0.19934356103343265,0.3757752122135033,0.995,10000,0.006186111481864301,medium,200,PRUNED
799,799,-50.867889404296875,2021-07-06 01:02:12.759975,2021-07-06 01:05:28.172485,0 days 00:03:15.412510000,256,10000,0.008073483399072089,0.48921890466793017,0.995,10000,0.0002100684669080212,medium,1,PRUNED
800,800,0.0,2021-07-06 01:03:11.971225,2021-07-06 01:06:26.116823,0 days 00:03:14.145598000,256,10000,0.0118274567950165,0.3069162801142108,0.995,10000,0.00022922895367600866,medium,1,PRUNED
801,801,-10.53891372680664,2021-07-06 01:04:56.122701,2021-07-06 01:09:52.478088,0 days 00:04:56.355387000,256,10000,0.008426733336747243,0.2905927019353446,0.999,0,0.017266246948543847,medium,1,PRUNED
802,802,100.99229431152344,2021-07-06 01:05:28.173684,2021-07-06 01:08:13.739234,0 days 00:02:45.565550000,256,100000,0.13835691630488847,0.27506914108234504,0.999,0,0.0007222612691070354,small,5000,PRUNED
803,803,316.67938232421875,2021-07-06 01:06:26.119072,2021-07-06 01:09:28.037533,0 days 00:03:01.918461000,256,100000,0.043432477638963185,0.2703038161144648,0.999,0,0.0007971689609043471,small,5000,PRUNED
804,804,145.29539489746094,2021-07-06 01:08:13.740686,2021-07-06 01:09:24.541624,0 days 00:01:10.800938000,256,50000,0.19322566663437096,0.2606470446583993,0.99,20000,0.00031304758481069916,small,200,PRUNED
805,805,0.0,2021-07-06 01:09:24.542990,2021-07-06 01:12:07.523788,0 days 00:02:42.980798000,1024,100000,0.03481744993122054,0.36086787651896396,0.9999,5000,0.017057340227798343,small,200,PRUNED
806,806,340.47332763671875,2021-07-06 01:09:28.038274,2021-07-06 01:14:45.686122,0 days 00:05:17.647848000,1024,50000,0.02857064773664591,0.29152623608283157,0.9999,5000,0.0003416444994705203,medium,200,PRUNED
807,807,337.6475524902344,2021-07-06 01:09:52.479228,2021-07-06 01:12:32.888967,0 days 00:02:40.409739000,1024,50000,0.034496232065308344,0.34496796835899896,0.9999,5000,0.011023621425306619,small,200,PRUNED
808,808,378.2814025878906,2021-07-06 01:12:07.524927,2021-07-06 01:15:48.494887,0 days 00:03:40.969960000,512,50000,0.029461309663303473,0.4216434481187836,0.99,5000,0.00034080737410017607,medium,1500,PRUNED
809,809,415.7894592285156,2021-07-06 01:12:32.890354,2021-07-06 01:15:18.930275,0 days 00:02:46.039921000,512,50000,0.027190770225741345,0.3214879848952923,0.99,10000,0.00035599686249445045,medium,200,PRUNED
810,810,63.97175216674805,2021-07-06 01:14:45.687292,2021-07-06 01:18:10.476805,0 days 00:03:24.789513000,512,50000,0.05210869813750903,0.24171054048291707,0.99,10000,2.7825120779941775e-05,small,1500,PRUNED
811,811,0.0,2021-07-06 01:15:18.931294,2021-07-06 01:17:42.495429,0 days 00:02:23.564135000,256,10000,0.05129323553610449,0.16338018266231893,0.99,20000,3.857378957338994e-05,small,1,PRUNED
812,812,-0.19682565331459045,2021-07-06 01:15:48.496551,2021-07-06 01:17:59.716947,0 days 00:02:11.220396000,256,10000,0.01527171845435744,0.1598544393634957,0.9,20000,2.824352525616997e-05,small,1,PRUNED
813,813,365.28533935546875,2021-07-06 01:17:42.496745,2021-07-06 01:19:54.238521,0 days 00:02:11.741776000,128,500000,0.015565159933344052,0.4341631926240162,0.995,10000,0.0004767443263972909,small,200,PRUNED
814,814,-154.8631591796875,2021-07-06 01:17:59.718237,2021-07-06 01:20:03.248095,0 days 00:02:03.529858000,128,500000,0.02114179250775508,0.43334670065555003,0.995,10000,0.00016160469193575441,small,200,PRUNED
815,815,-346.87646484375,2021-07-06 01:18:10.477881,2021-07-06 01:20:21.752667,0 days 00:02:11.274786000,256,500000,0.021929612001768458,0.20916874456980455,0.995,10000,0.0004706166590355556,small,200,PRUNED
816,816,0.0,2021-07-06 01:19:54.239932,2021-07-06 01:22:37.245431,0 days 00:02:43.005499000,256,50000,0.0380038232406971,0.4502048624838535,0.995,5000,0.00021310620290427462,medium,1000,PRUNED
817,817,-169.4864959716797,2021-07-06 01:20:03.248939,2021-07-06 01:23:11.271269,0 days 00:03:08.022330000,256,50000,0.0453189317600355,0.19286997713908566,0.999,5000,0.013016161174581273,medium,1000,PRUNED
818,818,0.0,2021-07-06 01:20:21.754021,2021-07-06 01:23:02.992402,0 days 00:02:41.238381000,256,50000,0.03795672804379397,0.30698550008168485,0.999,5000,0.00022292008260587723,medium,1000,PRUNED
819,819,0.0,2021-07-06 01:22:37.246501,2021-07-06 01:26:00.714175,0 days 00:03:23.467674000,256,100000,0.04670086591706004,0.19203193668991883,0.999,5000,0.027462259166670333,medium,5000,PRUNED
820,820,-0.904158890247345,2021-07-06 01:23:02.993663,2021-07-06 01:26:08.528266,0 days 00:03:05.534603000,256,100000,0.09558045993905484,0.40342464396266553,0.98,5000,0.0002507287412884914,medium,5000,PRUNED
821,821,65.82906341552734,2021-07-06 01:23:11.272024,2021-07-06 01:24:46.225306,0 days 00:01:34.953282000,256,100000,0.11698112423166813,0.33328931564740605,0.99,10000,0.00026121912481306644,small,5000,PRUNED
822,822,410.4058532714844,2021-07-06 01:24:46.226842,2021-07-06 01:26:48.329520,0 days 00:02:02.102678000,256,10000,0.0035976128076007485,0.4029928443498594,0.98,5000,0.00018888132116826547,small,200,PRUNED
823,823,421.8572692871094,2021-07-06 01:26:00.716738,2021-07-06 01:29:52.513804,0 days 00:03:51.797066000,1024,10000,0.09487413848138039,0.40652399879850687,0.98,1000,0.008727828850163124,small,200,PRUNED
824,824,-308.1599426269531,2021-07-06 01:26:08.529230,2021-07-06 01:28:50.273900,0 days 00:02:41.744670000,1024,10000,0.19502924077569725,0.2675609297270131,0.99,10000,0.0006181363058222493,small,200,PRUNED
825,825,0.24017097055912018,2021-07-06 01:26:48.331334,2021-07-06 01:29:55.789525,0 days 00:03:07.458191000,1024,10000,0.04249419961095899,0.2687227549341032,0.99,10000,0.008648652474193783,small,1,PRUNED
826,826,0.0,2021-07-06 01:28:50.274889,2021-07-06 01:31:34.232388,0 days 00:02:43.957499000,512,50000,0.059876952172614004,0.14038383097713267,0.9999,1000,0.00040737653802812713,small,10000,PRUNED
827,827,78.87275695800781,2021-07-06 01:29:52.514833,2021-07-06 01:32:31.835623,0 days 00:02:39.320790000,512,50000,0.05900414356492843,0.14433409849867604,0.9999,0,0.0009542188920327366,small,10000,PRUNED
828,828,242.21054077148438,2021-07-06 01:29:55.790661,2021-07-06 01:34:24.271070,0 days 00:04:28.480409000,512,50000,0.011269004681722181,0.2987971582261268,0.9999,0,0.0003062911694347507,medium,1500,PRUNED
829,829,393.5541076660156,2021-07-06 01:31:34.234548,2021-07-06 01:35:17.654917,0 days 00:03:43.420369000,256,50000,0.0559038096687952,0.3007912123317134,0.995,0,0.0009411233850057679,medium,1500,PRUNED
830,830,-278.122802734375,2021-07-06 01:32:31.837125,2021-07-06 01:33:41.918515,0 days 00:01:10.081390000,256,50000,0.18430735223082426,0.2821169632567124,0.995,20000,0.000294905070668563,medium,1500,PRUNED
831,831,-374.6845397949219,2021-07-06 01:33:41.919672,2021-07-06 01:36:38.782283,0 days 00:02:56.862611000,256,50000,0.010658872657596557,0.30027817705300175,0.995,10000,0.011226540578625516,medium,200,PRUNED
832,832,-0.8651858568191528,2021-07-06 01:34:24.272580,2021-07-06 01:36:11.126598,0 days 00:01:46.854018000,256,50000,0.08800670002999228,0.34499032708528665,0.995,10000,0.013500136760446011,small,200,PRUNED
833,833,-370.2164611816406,2021-07-06 01:35:17.656173,2021-07-06 01:37:44.721123,0 days 00:02:27.064950000,256,10000,0.006471264651640811,0.344163184013118,0.999,10000,0.014858975401832787,small,200,PRUNED
834,834,-37.954833984375,2021-07-06 01:36:11.127849,2021-07-06 01:39:27.686548,0 days 00:03:16.558699000,256,10000,0.035378476519516144,0.17659176421033262,0.999,10000,7.430493848182658e-05,small,1,PRUNED
835,835,350.29681396484375,2021-07-06 01:36:38.784236,2021-07-06 01:38:05.386447,0 days 00:01:26.602211000,256,10000,0.04905076001549221,0.4816054405598864,0.999,20000,0.000437771984855291,small,200,PRUNED
836,836,410.69671630859375,2021-07-06 01:37:44.722237,2021-07-06 01:41:31.105440,0 days 00:03:46.383203000,256,100000,0.17941409908364342,0.31793850480234986,0.99,5000,0.0004130889963158906,small,1,PRUNED
837,837,419.5061950683594,2021-07-06 01:38:05.387831,2021-07-06 01:41:53.997606,0 days 00:03:48.609775000,256,100000,0.035600680770819904,0.31889758458614165,0.99,5000,0.004822243944090423,small,1,PRUNED
838,838,-300.1922607421875,2021-07-06 01:39:27.687749,2021-07-06 01:43:27.377217,0 days 00:03:59.689468000,256,100000,0.025354408210449084,0.2510040351094757,0.99,5000,0.00032955524087621035,medium,1,PRUNED
839,839,225.95220947265625,2021-07-06 01:41:31.106358,2021-07-06 01:47:25.911153,0 days 00:05:54.804795000,1024,50000,0.02511250365761702,0.24631993582201855,0.99,5000,0.004899457139315329,medium,200,PRUNED
840,840,0.0,2021-07-06 01:41:53.998731,2021-07-06 01:44:15.500054,0 days 00:02:21.501323000,128,50000,0.017868815106044614,0.3315533206276301,0.95,5000,0.0001451151727173419,medium,200,PRUNED
841,841,-189.00131225585938,2021-07-06 01:43:27.378306,2021-07-06 01:44:31.976517,0 days 00:01:04.598211000,128,50000,0.042255002103580484,0.38909054859470293,0.95,20000,0.0001606398291032035,medium,200,PRUNED
842,842,400.1161804199219,2021-07-06 01:44:15.501584,2021-07-06 01:45:31.288743,0 days 00:01:15.787159000,1024,50000,0.04553148619807666,0.30756005838678946,0.995,20000,0.00020698641907940246,small,200,PRUNED
843,843,0.0,2021-07-06 01:44:31.977755,2021-07-06 01:46:46.692986,0 days 00:02:14.715231000,1024,50000,0.0315588136260266,0.3114056557439272,0.9,10000,0.00021317389564880963,small,200,PRUNED
844,844,-0.24072445929050446,2021-07-06 01:45:31.289905,2021-07-06 01:47:14.393151,0 days 00:01:43.103246000,512,10000,0.05289921065761534,0.259470756299385,0.9,10000,9.908689548407912e-05,small,200,PRUNED
845,845,-330.9043884277344,2021-07-06 01:46:46.694112,2021-07-06 01:49:41.080989,0 days 00:02:54.386877000,512,10000,0.053380164815331754,0.2800783298855003,0.99,10000,0.00025390369060642565,medium,200,PRUNED
846,846,-263.49127197265625,2021-07-06 01:47:14.394533,2021-07-06 01:50:08.487801,0 days 00:02:54.093268000,256,50000,0.18792983319301423,0.28885212265201493,0.99,5000,0.0005638739578844665,medium,1000,PRUNED
847,847,-353.41363525390625,2021-07-06 01:47:25.912042,2021-07-06 01:49:45.042525,0 days 00:02:19.130483000,256,10000,0.1889321638469635,0.1280162774217303,0.995,10000,0.0005096976144926886,medium,1000,PRUNED
848,848,-219.32098388671875,2021-07-06 01:49:41.082224,2021-07-06 01:53:22.997122,0 days 00:03:41.914898000,256,50000,0.037948284465934116,0.13102627474667514,0.995,0,3.627668245706151e-05,small,1000,PRUNED
849,849,-343.5003662109375,2021-07-06 01:49:45.043706,2021-07-06 01:54:03.519570,0 days 00:04:18.475864000,256,50000,0.001031429199347662,0.32502491687144114,0.999,0,0.00032496079715612925,small,1,PRUNED
850,850,-310.5931701660156,2021-07-06 01:50:08.489036,2021-07-06 01:54:31.481457,0 days 00:04:22.992421000,256,50000,0.04029879290659438,0.22026393970746116,0.999,0,0.0003405089439839431,small,1,PRUNED
851,851,376.9024353027344,2021-07-06 01:53:22.998165,2021-07-06 01:56:46.276594,0 days 00:03:23.278429000,256,50000,0.1961342131044606,0.32928814859158445,0.999,5000,0.00032502807879909116,small,1,PRUNED
852,852,113.88854217529297,2021-07-06 01:54:03.521630,2021-07-06 01:57:01.919022,0 days 00:02:58.397392000,256,100000,0.10133550643079589,0.22092434874057185,0.9999,5000,5.8557992687045746e-05,small,5000,PRUNED
853,853,0.0,2021-07-06 01:54:31.482739,2021-07-06 01:57:23.345109,0 days 00:02:51.862370000,256,100000,0.06344403495617754,0.41750908215422705,0.9999,5000,0.00026837312115196615,small,5000,PRUNED
854,854,-238.9377899169922,2021-07-06 01:56:46.277651,2021-07-06 02:04:01.702981,0 days 00:07:15.425330000,512,100000,0.014095243774650252,0.1142431965526999,0.9999,10000,0.0002394211766318809,small,200,COMPLETE
855,855,-148.92787170410156,2021-07-06 01:57:01.920369,2021-07-06 01:59:59.225902,0 days 00:02:57.305533000,512,10000,0.013472884880632592,0.41321646593458644,0.98,10000,0.0002518844904463649,medium,200,PRUNED
856,856,0.0,2021-07-06 01:57:23.346255,2021-07-06 02:00:30.492718,0 days 00:03:07.146463000,512,10000,0.031280522287035185,0.36195757891065306,0.98,10000,0.0034545070254601044,medium,200,PRUNED
857,857,-403.0362243652344,2021-07-06 01:59:59.227614,2021-07-06 02:04:46.390139,0 days 00:04:47.162525000,1024,10000,0.04625452570623738,0.19663436142303142,0.995,10000,0.003101901394808601,medium,10000,PRUNED
858,858,-170.35577392578125,2021-07-06 02:00:30.494154,2021-07-06 02:01:44.210955,0 days 00:01:13.716801000,1024,500000,0.046986136808290446,0.4456617583253241,0.995,20000,0.09884574412769213,small,10000,PRUNED
859,859,-1.93519127368927,2021-07-06 02:01:44.211908,2021-07-06 02:03:23.546946,0 days 00:01:39.335038000,256,50000,0.0453884008121226,0.15359036077359617,0.99,10000,0.017222931647594957,small,200,PRUNED
860,860,639.0053100585938,2021-07-06 02:03:23.548276,2021-07-06 02:14:41.614462,0 days 00:11:18.066186000,256,50000,0.004015235490695606,0.2761899613131997,0.995,10000,0.000176168110532465,medium,1500,COMPLETE
861,861,217.78060913085938,2021-07-06 02:04:01.704493,2021-07-06 02:06:00.308302,0 days 00:01:58.603809000,512,100000,0.01847703818229658,0.10911614802425125,0.9999,10000,0.00011917403783361533,small,1500,PRUNED
862,862,-0.5046441555023193,2021-07-06 02:04:46.391461,2021-07-06 02:06:55.531965,0 days 00:02:09.140504000,512,100000,0.018870442125504802,0.11739051189791275,0.9999,10000,1.354205506919068e-05,small,1500,PRUNED
863,863,0.006594470702111721,2021-07-06 02:06:00.309641,2021-07-06 02:08:11.385403,0 days 00:02:11.075762000,512,100000,0.01538356720976369,0.09551980050922487,0.9999,10000,2.225126900374496e-05,small,200,PRUNED
864,864,310.94207763671875,2021-07-06 02:06:55.534376,2021-07-06 02:09:07.015478,0 days 00:02:11.481102000,512,100000,0.01369973278284663,0.09653771820680773,0.9999,10000,0.00018461408542895042,small,200,PRUNED
865,865,-116.0583267211914,2021-07-06 02:08:11.386521,2021-07-06 02:10:28.832517,0 days 00:02:17.445996000,512,100000,0.005714257630628558,0.13300346941402047,0.9999,10000,0.04885902694166244,small,200,PRUNED
866,866,376.1985778808594,2021-07-06 02:09:07.017012,2021-07-06 02:11:26.063790,0 days 00:02:19.046778000,512,100000,0.006052264583623915,0.11131694544027888,0.9999,10000,0.0003939144814161749,small,200,PRUNED
867,867,-359.35009765625,2021-07-06 02:10:28.833504,2021-07-06 02:13:40.441848,0 days 00:03:11.608344000,512,100000,0.01171763032289064,0.1299423323743445,0.9999,10000,0.010033554421510186,small,1,PRUNED
868,868,429.1805725097656,2021-07-06 02:11:26.066172,2021-07-06 02:14:23.999792,0 days 00:02:57.933620000,512,100000,0.012354520049036564,0.10253372691334041,0.9999,10000,0.00022920317807952523,small,1,PRUNED
869,869,414.3488464355469,2021-07-06 02:13:40.443700,2021-07-06 02:15:47.104594,0 days 00:02:06.660894000,512,100000,0.010338400589600732,0.3362377733338224,0.9999,10000,0.0002211829824315283,small,200,PRUNED
870,870,419.97802734375,2021-07-06 02:14:24.001067,2021-07-06 02:16:23.612372,0 days 00:01:59.611305000,512,100000,0.11083963681534757,0.20837452564183806,0.9999,10000,0.0002892452540263483,small,200,PRUNED
871,871,164.09637451171875,2021-07-06 02:14:41.615906,2021-07-06 02:17:42.609319,0 days 00:03:00.993413000,512,100000,0.002300762659578552,0.12057134157979937,0.995,10000,0.0001646988357546583,medium,1500,PRUNED
872,872,0.0,2021-07-06 02:15:47.106130,2021-07-06 02:18:42.769927,0 days 00:02:55.663797000,512,100000,0.0016470916121770793,0.10852568442195737,0.995,10000,0.00018168868298278925,medium,1500,PRUNED
873,873,219.820556640625,2021-07-06 02:16:23.613526,2021-07-06 02:19:17.960295,0 days 00:02:54.346769000,512,100000,0.0016830029801330332,0.10692736063143819,0.995,10000,0.00015926607696341408,medium,5000,PRUNED
874,874,-238.20289611816406,2021-07-06 02:17:42.610354,2021-07-06 02:20:36.925550,0 days 00:02:54.315196000,512,100000,0.002722262290105191,0.12016089137733141,0.995,10000,0.00014070551415361107,medium,200,PRUNED
875,875,381.9345703125,2021-07-06 02:18:42.771637,2021-07-06 02:21:38.233608,0 days 00:02:55.461971000,512,100000,0.006339231058032951,0.12158479463975767,0.995,10000,0.00015015553500036954,medium,1500,PRUNED
876,876,333.17425537109375,2021-07-06 02:19:17.961972,2021-07-06 02:22:25.228825,0 days 00:03:07.266853000,512,100000,0.0036607241962355085,0.06224289884260731,0.995,10000,0.00017219352425436508,medium,1500,PRUNED
