,0
3744,991.2364719732113
3745,1011.7015413720758
3746,996.8938054222527
3747,661.01575748546
3748,40.414541804661354
3749,1009.205515620525
3750,856.9293754994352
3751,278.80603956249627
3752,139.41419868274383
3753,1009.8298783057093
3754,1054.869597091905
3755,-196.52202186403244
3756,526.1731805348601
3757,894.6986578077125
3758,1057.4043213965272
3759,1043.0475959005687
3760,1004.085573048324
3761,851.4543026800808
3762,957.8939597433
3763,927.0572877189961
3764,1011.4488857862576
3765,1041.1211375422595
3766,203.62114708237695
3767,892.5508599737711
3768,954.7218661053192
3769,925.2183312813185
3770,162.84212408866534
3771,298.26517843805436
3772,940.5013682223066
3773,94.21922818336952
3774,1062.640797403919
3775,392.53543290249854
3776,1011.5908777895218
3777,925.9744452942741
3778,-194.13308721633584
3779,951.7622346192743
3780,-187.76521044333947
3781,1024.0893360496336
3782,1075.3235234763329
3783,27.37338940384103
3784,1012.9198526163309
3785,998.6546739978754
3786,449.9604523076382
3787,1048.3808053298028
3788,-86.91288424397897
3789,940.9085326139685
3790,294.50317598767873
3791,948.7279293457894
3792,627.1366359368025
3793,1102.1933233568957
3794,962.3601670370246
3795,980.9037949379002
3796,942.3546133153816
3797,-84.26602481523577
3798,-195.10460485222356
3799,614.6903298786827
3800,1109.0673385890786
3801,940.0982951949063
3802,489.91616114087606
3803,93.70454858932942
3804,479.20897823408876
3805,262.35769038334746
3806,607.5798418447861
3807,949.4856651946199
3808,366.74750670876034
3809,1034.53251089383
3810,1114.6907133220745
3811,1043.335394160076
3812,1129.7035063196822
3813,-201.08815245830806
3814,-42.8929476349208
3815,142.81874248273618
3816,1012.0929241318038
3817,665.7289657804172
3818,1011.3361368070499
3819,1022.2476717237375
3820,619.2319426560683
3821,1069.1243903854217
3822,475.72427382524916
3823,305.02436126720295
3824,1041.8146458758026
3825,-199.79857410936822
3826,-200.3886217116904
3827,1065.47064866202
3828,1089.0504022150312
3829,302.48636232539775
3830,1050.2106742517774
3831,800.7813796411953
3832,714.3851413648164
3833,1111.146820741083
3834,-177.56875553112147
3835,607.6133532265476
3836,-125.28048385926148
3837,941.2510255000226
3838,445.932577125826
3839,985.3388639803098
3840,1016.6210148076992
3841,1035.9150889466912
3842,1124.7638641406425
3843,260.58399782957997
3844,429.904528542075
3845,954.0506099378543
3846,448.5820532488004
3847,999.3609891110572
3848,985.3595055223634
3849,875.5722263590038
3850,518.1164145138501
3851,1079.5057748256452
3852,559.3098386551774
3853,401.4207573135978
3854,1009.8623745882096
3855,-78.24454291258282
3856,760.039470047385
3857,969.397505134425
3858,1032.868789771534
3859,1071.7041229128904
3860,1074.5857526145664
3861,-200.1894926003912
3862,-6.568145448963918
3863,982.739857056053
3864,-200.1311637107971
3865,1067.9483532289285
3866,566.2177838822274
3867,163.61952375665845
3868,1007.8101012088955
3869,1080.5076097426013
3870,1095.8787822620448
3871,233.89459116883785
3872,591.7882980579137
3873,183.1499459204191
3874,686.719094437088
3875,27.90423839798291
3876,288.9781862800211
3877,162.3188956817881
3878,-200.34336998806225
3879,285.12670999904446
3880,231.28972111385622
3881,991.3420501412583
3882,1012.0520704033021
3883,962.898333121735
3884,-12.99055871585648
3885,-200.2021108061975
3886,156.018584660215
3887,926.6527059283127
3888,1019.0069246787153
3889,966.8864917176073
3890,-200.4214952787481
3891,-200.28310063609058
3892,471.3890425856501
3893,941.8864080357996
3894,1028.497136197768
3895,367.9520935412908
3896,-199.54493774043058
3897,103.37723726704348
3898,658.9727954194194
3899,117.20875202700287
3900,36.36462573616262
3901,735.137585028053
3902,452.60945073045343
3903,1017.3299324696322
3904,892.1758378809479
3905,1038.3756019033751
3906,1128.7096889710367
3907,327.36664800960943
3908,187.70269322153783
3909,662.5430855304697
3910,-200.35920591472544
3911,-203.49517581802832
3912,34.99195799703128
3913,981.6493419126589
3914,1046.6725355011527
3915,1024.762299792594
3916,557.3136713044487
3917,-202.1233542026314
3918,39.08862170574051
3919,988.815654774648
3920,285.6561835206922
3921,-201.2758541889098
3922,120.60940735900849
3923,1060.5405759353184
3924,-8.537134090485324
3925,301.32136882823204
3926,175.2532935862088
3927,305.49098638611093
3928,-201.99252062149696
3929,521.8844593225697
3930,821.5303788088708
3931,309.56195376773724
3932,998.1122156156243
3933,1032.980528700094
3934,838.998413563014
3935,619.2921721418647
3936,215.8940163237519
3937,986.4872629375587
3938,45.987242247366254
3939,-200.5085488123976
3940,-199.9061059211834
3941,54.84875360218717
3942,215.20417071186466
3943,1049.170632890174
3944,-200.19418587733563
3945,552.9901532026855
3946,948.2681876199939
3947,1078.6771421988442
3948,659.1560841583207
3949,-200.2102451499197
3950,1055.9703837882528
3951,1004.6337080059265
3952,-43.87063978106863
3953,940.4851228755315
3954,1073.7395297908743
3955,-6.239515753474251
3956,-197.57743801949235
3957,420.8936370227557
3958,761.0452003847363
3959,-199.28722263294605
3960,238.77606077750733
3961,157.38773732554483
3962,-200.16447754412232
3963,235.09975987392124
3964,884.8116986033
3965,9.716812075446654
3966,994.5730990565535
3967,985.1886841654909
3968,593.7891427895737
3969,1077.5816672309584
3970,-200.81967177908038
3971,954.5703574586839
3972,1014.6644029508359
3973,943.0418396766427
3974,-196.64998640047483
3975,-179.94106958139582
3976,540.9034691362576
3977,211.6515792690532
3978,285.7683250739244
3979,523.1339114890509
3980,660.9341077992805
3981,834.7102478927734
3982,-82.23011955849644
3983,929.0602655483927
3984,971.4294421980152
3985,344.5096220636291
3986,-97.03625586920845
3987,-130.0923376996597
3988,356.6174288730258
3989,-200.33711908299813
3990,871.2443990994939
3991,-200.4086252706132
3992,-200.28051600978944
3993,1017.1660670685119
3994,581.7672336747033
3995,974.6090021977303
3996,-201.3543624201031
3997,338.78660153207534
3998,284.05889204166044
3999,1001.7221696886675
4000,128.1956990695927
4001,1005.0444838252906
4002,972.0213274685117
4003,314.0928282243959
4004,937.9821937911763
4005,1093.9094711290782
4006,1029.6135291917033
4007,1107.2915695696847
4008,32.07598711104484
4009,961.8942884239725
4010,1057.1701303229006
4011,1042.8913703920473
4012,1006.3600882361312
4013,216.73657815483975
4014,-200.71597110803535
4015,738.4689696283559
4016,955.6156462728376
4017,533.0602089776654
4018,749.2957676249589
4019,-200.38675945018343
4020,830.5645076395866
4021,-71.67647066158106
4022,-202.2452593637341
4023,969.8399054050643
4024,515.9433609393493
4025,205.87103362963794
4026,600.3384522766272
4027,1007.5074241949741
4028,142.92857201689245
4029,601.3559801174586
4030,724.9915197242658
4031,736.0562635712062
4032,245.83095124621715
4033,69.60181046397702
4034,787.0417148426476
4035,552.0645002366028
4036,22.404409291313584
4037,-200.96723162339367
4038,-87.21491614805436
4039,82.64177219246127
4040,-85.89961210960142
4041,-200.4040279066612
4042,742.90387276833
4043,-192.9753653748408
4044,556.901750585665
4045,923.6863211198112
4046,1026.8805411716367
4047,809.6374536398429
4048,1077.1232859043057
4049,289.9669732517661
4050,148.44529040940648
4051,224.59117804481892
4052,994.6088228188833
4053,905.5450933874063
4054,1010.984797726184
4055,954.5619607094808
4056,927.764236161613
4057,347.450590238103
4058,-72.16289980504587
4059,782.7663161394155
4060,804.4054696222979
4061,939.0601022934356
4062,985.6175214475951
4063,628.1129021396689
4064,941.7451126399037
4065,917.9302704709551
4066,301.1294830969856
4067,894.3450023054202
4068,-42.69505372491719
4069,-117.32656743670483
4070,378.60397466343363
4071,918.6189586575879
4072,-199.76819812813096
4073,944.3483297722165
4074,937.9447466170725
4075,1033.8171710929903
4076,1033.735218903184
4077,553.0709063983263
4078,898.90716269661
4079,-201.385592909279
4080,895.3817320205499
4081,1186.6834147120933
4082,688.4740771388052
4083,1.1037462280822297
4084,1061.1982280220275
4085,1087.8938787937377
4086,515.2278841301613
4087,823.3893761845359
4088,410.0802300925521
4089,568.961568803097
4090,912.4253107385849
4091,349.98017637198825
4092,1081.1085077585851
4093,-196.97348516325835
4094,276.4624594500178
4095,542.7582788746167
4096,383.1032256429104
4097,474.60806826647956
4098,-141.21761489925223
4099,832.9987835535496
4100,870.1985061296024
4101,1004.399433431164
4102,824.7840557684958
4103,1041.0168460182363
4104,946.547127633286
4105,936.3689321537906
4106,889.2145177428613
4107,1025.7844237772622
4108,851.9553846654279
4109,86.23382563507198
4110,995.2157330548656
4111,929.6182773938506
4112,83.68099018315232
4113,951.3719408372407
4114,868.3865697249234
4115,203.8122225689384
4116,858.5510858391705
4117,690.6107627403245
4118,898.8296413253756
4119,1100.7314319606166
4120,-201.04558551164183
4121,878.3218774485943
4122,472.28111317610126
4123,459.70201680402215
4124,584.7284251364642
4125,191.96769749676784
4126,404.1025592786697
4127,127.80741069059897
4128,944.5965308466439
4129,49.85129440854868
4130,906.5530684377219
4131,929.4719638103579
4132,956.8010345373838
4133,636.4532867722235
4134,1035.741474836287
4135,872.9052625794637
4136,760.8569679491122
4137,927.3468580553566
4138,939.7057626874949
4139,959.7726440579744
4140,965.3594724012336
4141,-200.13834124932953
4142,981.9264947884013
4143,-199.85883509313953
4144,50.76324745573103
4145,928.1114180533475
4146,993.7422923678522
4147,895.6129643138496
4148,-182.9283473805544
4149,1022.2684441007492
4150,396.9264994060063
4151,810.1252167009769
4152,196.85798785193063
4153,-17.4191735546641
4154,944.723966617999
4155,-93.97295715096736
4156,904.2485360564874
4157,713.3570725679706
4158,992.2829096606617
4159,811.612687339672
4160,41.81556082430669
4161,1041.2959806633546
4162,1004.1322521001616
4163,-199.36797599036603
4164,938.6889608496085
4165,47.82385498444813
4166,980.6140175963874
4167,309.9862747455486
4168,1072.2197758017467
4169,1013.4445508930149
4170,492.2685368531675
4171,889.8265772684393
4172,1098.1929665477242
4173,985.1160950510448
4174,313.7497338195154
4175,481.14290137743086
4176,97.23144205308847
4177,1017.3933437435103
4178,875.8639553200982
4179,440.2739846455423
4180,-59.11670673137323
4181,-29.694974510905553
4182,204.79041383670275
4183,935.1835896687621
4184,-58.669960443853284
4185,728.6606277505616
4186,847.054989917801
4187,894.6868160060897
4188,1138.3469990995552
4189,1055.587156739507
4190,1019.8083464988187
4191,972.0551993491948
4192,441.8642123594758
4193,1007.5608463543941
4194,1090.4559687364147
4195,952.0332172547678
4196,821.9289681539292
4197,1088.7257153183873
4198,1018.456556301197
4199,523.239364920539
4200,1002.5976810305511
4201,285.8227300865283
4202,1088.971726825406
4203,1024.2881348567867
4204,1037.7231740545924
4205,1074.7492637999671
4206,931.3314813290475
4207,869.4344401467391
4208,994.9755259260277
4209,949.4996872227725
4210,980.2426034841815
4211,976.3006297504402
4212,984.7662132882983
4213,1043.3154842880135
4214,965.6103562903799
4215,993.4486454184411
4216,1009.8915646923034
4217,390.57589719409566
4218,1021.9053097306272
4219,386.07609625016244
4220,948.9871489124364
4221,280.83123957432576
4222,516.3719936691318
4223,817.79690007738
4224,1012.245120314848
4225,1057.1434987799153
4226,1134.5038027515825
4227,822.3568427651828
4228,133.21440228824164
4229,984.942757435469
4230,1077.232092349523
4231,1069.4263847287398
4232,351.70972447453823
4233,797.6071726239113
4234,-196.70788829723182
4235,904.2133043271641
4236,1079.8873370931628
4237,1066.5607322394712
4238,1082.080417238996
4239,814.8831861719165
4240,1123.4693341959676
4241,-58.40094276742718
4242,37.4471104541137
4243,596.4331425062057
4244,701.7458499042094
4245,1078.7223117309745
4246,1107.3085294804034
4247,-40.7348760969991
4248,1061.9597574915654
4249,1054.6902284577136
4250,1078.2599206250748
4251,645.0047281665193
4252,-199.55733482101058
4253,1097.0440542870224
4254,303.2749530564638
4255,951.004145656632
4256,944.9856050796302
4257,1116.6676347558496
4258,1050.2021929817083
4259,1173.6442476947843
4260,699.4934505566131
4261,12.65942740431808
4262,425.29835080737763
4263,954.0318632398169
4264,740.0773448066618
4265,1062.2959841470079
4266,1057.044920160459
4267,305.0114362802659
4268,640.9616008676692
4269,981.5609510410172
4270,1047.602859315316
4271,985.8631981818758
4272,611.809791350127
4273,115.61197633470715
4274,948.8458453274717
4275,980.3060092701122
4276,-6.668237071281226
4277,-199.4488930145759
4278,916.0434590913293
4279,982.7794008745716
4280,936.0134392910506
4281,8.304001146562342
4282,-199.60672642298994
4283,687.7069203349162
4284,781.7281103855847
4285,-200.3265275199716
4286,-200.12814657747091
4287,949.4456009857823
4288,540.7628588613045
4289,1029.9903066987586
4290,976.6863031782258
4291,947.3216111220912
4292,166.3750702359491
4293,961.4089749082967
4294,994.8520673740258
4295,491.7618374530517
4296,596.2561394122599
4297,179.10959495496198
4298,459.3779941396905
4299,950.7747006526922
4300,949.0795852626034
4301,-199.83562544723574
4302,-200.1271112678339
4303,955.2400909570785
4304,891.0739375132547
4305,32.30618265331523
4306,167.9450700567165
4307,947.0346705437552
4308,988.249162780444
4309,468.2227196031867
4310,-199.82322269061254
4311,265.2872359387689
4312,887.5072923481991
4313,885.7375270368935
4314,1102.8933251726523
4315,962.1595521367791
4316,971.3342204890034
4317,-142.22965786630988
4318,988.7051121600817
4319,667.4788720511865
4320,984.4559168615542
4321,-97.73521084191358
4322,905.663592550632
4323,538.550887901625
4324,308.82502418367153
4325,-128.99651447663223
4326,0.9466793287765825
4327,992.3764030919413
4328,268.26708892030445
4329,990.9371434526826
4330,736.1712324198187
4331,1103.8798018476375
4332,875.3559289335855
4333,964.4425577698598
4334,1121.178095561104
4335,441.24755102686584
4336,923.3607866712666
4337,803.0491646157582
4338,951.2246328945471
4339,215.69312567890603
4340,173.18656697131976
4341,1053.3527228889077
4342,460.6145198085033
4343,768.6171650964767
4344,964.0141326227832
4345,731.3659015207667
4346,-200.23308368332653
4347,191.7621001728963
4348,-200.4747635564581
4349,1139.3929297558893
4350,549.2035442454194
4351,-200.2100954575004
4352,740.9489593563694
4353,169.75573005478276
4354,1085.7929099496325
4355,867.0835618218392
4356,35.56907491180681
4357,1077.7648064725038
4358,84.26063308016123
4359,1056.2296788413055
4360,-200.11177209817006
4361,1023.5692448322317
4362,625.8729927506863
4363,988.4379898892643
4364,1082.0158326758126
4365,252.33664630827215
4366,1034.273225387942
4367,971.091301217323
4368,452.8230375874302
4369,447.7078743124232
4370,938.1009811713108
4371,612.9593978837213
4372,901.6841834785555
4373,882.2903837649781
4374,482.16984494303813
4375,191.1732027150142
4376,1115.173506932055
4377,1067.8811166444157
4378,1027.6734951796248
4379,687.6355818415227
4380,1179.71792974528
4381,590.379145420365
4382,328.05045066350584
4383,987.0674820391663
4384,735.0505508548249
4385,505.0922376845798
4386,649.0952743780889
4387,441.8543257251034
4388,464.27552627436194
4389,211.2913237167705
4390,1057.7744069141245
4391,139.14538605463392
4392,1035.5031144145569
4393,1042.3262680425844
4394,200.70434224976339
4395,-0.575349390578765
4396,962.2409351573832
4397,1043.0069558790913
4398,344.7109090102853
4399,366.3829381969942
4400,934.2772531124973
4401,1015.3472875664517
4402,-200.49559610908443
4403,601.0736096259924
4404,-106.48132258689384
4405,-63.278537189207185
4406,237.65600481476434
4407,653.5697134267386
4408,1051.8755315055714
4409,1039.2995917797623
4410,926.6304671811478
4411,390.3850799933939
4412,1002.4323604751653
4413,-24.146439706568657
4414,623.3555985874553
4415,929.9950841332787
4416,1128.9288088656415
4417,491.8416408674492
4418,291.46897683701866
4419,632.3741018846848
4420,1063.2426424444977
4421,1040.938944662591
4422,1098.4614396453187
4423,969.4813146764707
4424,1065.5762469490742
4425,1128.0112035121379
4426,439.9730845327209
4427,6.807869410705933
4428,1083.8214186355108
4429,695.6692688794295
4430,989.3611967218241
4431,972.4069702959579
4432,1009.182822415926
4433,1060.4625350509239
4434,992.0574628052318
4435,270.2226048768331
4436,182.4713228873681
4437,-189.82845051448817
4438,-34.22632022364539
4439,171.88971925252068
4440,895.9007104358541
4441,982.7590949039239
4442,624.7872771100755
4443,1045.4159845552317
4444,78.60076839125074
4445,536.5291687604631
4446,982.8087663352394
4447,1014.3668389618233
4448,1063.6571036679306
4449,-188.88569781149104
4450,220.6491650982943
4451,938.461668820798
4452,-89.7645135861353
4453,976.0001416174672
4454,717.1009676100211
4455,431.6282250628435
4456,255.25517059399834
4457,165.33314213767963
4458,475.4034391413445
4459,943.6932110331385
4460,1063.690424727355
4461,932.4978399545333
4462,1031.1485558444933
4463,923.4091962987503
4464,603.6807228066112
4465,1021.7721548648939
4466,931.6220983251435
4467,52.607623389560814
4468,414.33426493362936
4469,368.5388752557792
4470,1019.5790725487396
4471,-185.62453635241567
4472,930.2088100751658
4473,237.152775668351
4474,22.726106987537833
4475,532.6793593327164
4476,990.1164514727781
4477,1024.6003227331555
4478,999.5784911215105
4479,1108.3286035001636
4480,1011.220002911709
4481,76.79284678862678
4482,1090.8972142548398
4483,935.0874931327489
4484,764.1880157582456
4485,1141.0924832177402
4486,992.7461950603464
4487,197.73503219821825
4488,971.2096289505066
4489,1031.4493754577638
4490,-200.1311637107971
4491,1038.0211623483103
4492,255.20835646470147
4493,244.56653321642113
4494,1113.1117293719024
4495,400.4751103984137
4496,980.1466958384664
4497,1072.2248906235995
4498,1093.998263912168
4499,973.6708221686212
4500,1132.792797009296
4501,1103.5746991639892
4502,101.07619321544735
4503,1075.1250668961745
4504,746.2027657974347
4505,872.5883073809305
4506,939.7726228705535
4507,1052.6946534662657
4508,884.9073296015922
4509,1042.5609728432669
4510,1027.6997315657552
4511,1028.0776815048564
4512,1070.2189550241774
4513,1087.5346241363934
4514,191.15056495338342
4515,-200.1606690924929
4516,1177.672937447389
4517,1083.7900924608095
4518,-80.3500535424231
4519,1066.5670939811482
4520,1179.5019857255825
4521,1091.140935706275
4522,-19.450835830930203
4523,161.58525006091114
4524,-39.81586287970768
4525,731.3193095776478
4526,612.526642197184
4527,548.9624289848741
4528,984.9753894725442
4529,1017.4914936492597
4530,974.8008432609106
4531,1141.9439367048014
4532,969.2248588554645
4533,334.43109610807096
4534,968.5818313950084
4535,1006.5622631884437
4536,1033.289082444481
4537,1044.6691597929025
4538,911.683889261465
4539,1107.772199950138
4540,1150.9096181383582
4541,1073.29431717275
4542,1064.1075054478738
4543,357.7802901981322
4544,1106.4806209591468
4545,1116.7448163200427
4546,556.8085193517779
4547,1024.7092033242495
4548,731.1428029464959
4549,-186.13594750856205
4550,948.194724694536
4551,124.16448107934974
4552,1089.2732979647592
4553,1114.8689510347394
4554,324.60471061534736
4555,994.3127244301714
4556,1124.6609779917303
4557,308.3150143976535
4558,-52.007429403204924
4559,-169.5489150172996
4560,979.688906044227
4561,107.6120896824304
4562,319.147170472153
4563,-0.8110825628042448
4564,1028.5212957109457
4565,1076.2054603385075
4566,612.0379932415572
4567,503.2701650689131
4568,1155.6443810429387
4569,1044.5707846569585
4570,173.39216344749784
4571,1037.8813051887792
4572,1106.0915787568067
4573,1137.266377711075
4574,535.8823686400032
4575,1041.8108662998425
4576,319.6861039817713
4577,440.96886460227756
4578,1013.0807036484409
4579,882.2214546997949
4580,940.9909180092449
4581,484.7339857349202
4582,-30.66805711279798
4583,996.751391304273
4584,977.7800590714338
4585,450.9217199363241
4586,1005.0595051920801
4587,18.30789621238108
4588,739.6149206399226
4589,583.8372346309858
4590,783.5108629812903
4591,501.2926620138669
4592,1044.4167094009176
4593,556.9741552425817
4594,960.0823853550324
4595,1050.6047193563952
4596,986.9977041957911
4597,998.5353492699255
4598,132.10878472946112
4599,459.67040692903674
4600,1065.8372535533192
4601,1075.133254086501
4602,175.22644515480135
4603,656.0176723981045
4604,1029.7953837256298
4605,130.27476736181063
4606,229.14072111900214
4607,1073.8800211936307
4608,-200.57374235714286
4609,1011.7483720126442
4610,1063.9483921255517
4611,108.85033932018911
4612,1078.6768784993883
4613,940.4924503095733
4614,1050.1546049793938
4615,978.4654231250151
4616,155.69763674000063
4617,772.8299722170002
4618,839.6729303679813
4619,642.5108550409071
4620,411.1711238023838
4621,920.4023665218671
4622,1040.1883904306878
4623,1101.705057705511
4624,855.1070158978818
4625,1026.496982654646
4626,1141.455097779103
4627,381.44570857024445
4628,467.3919577629291
4629,698.3572072766359
4630,208.8330047726203
4631,1034.1220910174893
4632,59.86639885278157
4633,-200.34786571106326
4634,988.9685502344812
4635,-125.52667924398317
4636,1033.8882494992156
4637,1026.4799214797197
4638,156.0871446883563
4639,420.86329184651674
4640,243.56487974861054
4641,959.5750649606093
4642,1054.9982263842833
4643,819.6016958196058
4644,250.19301251079676
4645,925.3050213172255
4646,989.0261784530397
4647,961.2983645548038
4648,1074.6561310942986
4649,327.16747807693935
4650,228.2330713173963
4651,1108.5363284166353
4652,997.2086451868903
4653,1064.1154493648648
4654,943.3791947010922
4655,467.7021497281935
4656,1041.3229762802755
4657,1086.779264062509
4658,1073.3116137873194
4659,-117.91311763652011
4660,130.34640664520902
4661,887.443603459602
4662,630.7002599263546
4663,344.68427733973203
4664,-130.1640159329494
4665,474.8260648624863
4666,1046.8642095888454
4667,105.57485570086112
4668,299.04768034568485
4669,1020.0336536350927
4670,1040.310493776237
4671,1025.151943608605
4672,1019.3140766137981
4673,1096.2989735655667
4674,1081.5043922931402
4675,1090.6560081098426
4676,1000.8416013865132
4677,272.36830291641206
4678,-98.48707074428425
4679,836.7812301343562
4680,158.2835150277311
4681,309.31298562238493
4682,334.20619311784037
4683,347.8506132769186
4684,424.1135799369839
4685,1043.1063272905815
4686,319.76328613113384
4687,-90.0330690612135
4688,729.1892228088466
4689,929.6079178301594
4690,664.4027402214201
4691,973.5026258112399
4692,1061.9178189808758
4693,1001.6414054862747
4694,1042.0141307853253
4695,1001.5875909509797
4696,968.6800343436767
4697,1029.5241691156853
4698,1137.487679037134
4699,990.5520063359972
4700,-8.958076691824601
4701,1037.4206017201218
4702,1083.6748692800068
4703,862.3786276773205
4704,-200.0773209149463
4705,-3.5954011550645077
4706,76.05954592417794
4707,232.52118131477638
4708,1035.8279569835445
4709,1010.2508896285228
4710,1080.6960885498877
4711,1126.97602363302
4712,935.219590553723
4713,928.6861711559418
4714,1081.5634175028283
4715,1056.337733760875
4716,1014.3042321604572
4717,1097.34055923941
4718,859.85101169368
4719,986.9348357102327
4720,961.8136541577092
4721,642.9504161419944
4722,1039.456258632661
4723,108.416950302857
4724,711.6280539582217
4725,1028.0061340850489
4726,1063.1272867162736
4727,1053.0553171624083
4728,1092.0502204319835
4729,1075.6141930804079
4730,890.8420526282165
4731,1036.294786326255
4732,1065.1748669869296
4733,1038.1663347018211
4734,687.5560365420645
4735,93.04922596101343
4736,972.7286970320248
4737,448.3772157526169
4738,536.6343534626628
4739,909.4537135806152
4740,1057.8460901755807
4741,1051.7407851268947
4742,919.3479736648187
4743,41.05013625389097
4744,1015.9633913300277
4745,361.92789126369144
4746,1063.8077222483491
4747,925.447635751621
4748,96.76775368999898
4749,1006.2199752162743
4750,1112.3245871254437
4751,202.89640286113627
4752,189.2880585129467
4753,175.84705540464822
4754,78.71404514209704
4755,954.329623951456
4756,852.1333599415046
4757,-81.83102233456059
4758,-201.6684261270281
4759,904.9387612929268
4760,1061.103422662946
4761,-192.6996922574879
4762,795.3378589266963
4763,-203.3682991964236
4764,-31.582404811993683
4765,398.19323144543785
4766,998.2023898473676
4767,1099.3069690500888
4768,920.7677607187718
4769,1037.1427315807878
4770,1090.4907134616087
4771,1027.047989444239
4772,1047.7248792412804
4773,987.1958624244982
4774,888.9535622060899
4775,984.3742817463109
4776,948.0961473775966
4777,700.5734774485792
4778,1004.3354068259038
4779,408.345276757509
4780,650.5662634223786
4781,1057.5449931892351
4782,532.6107904918932
4783,1074.4112110597973
4784,1078.5148038645884
4785,1035.9199765742062
4786,110.36417217464307
4787,729.5720137497275
4788,988.6639204162543
4789,86.60955328393268
4790,874.7271675187848
4791,610.5316235169709
4792,877.0809543487295
4793,927.2270171514144
4794,1004.0217602562232
4795,370.10776048256037
4796,1084.6045959343762
4797,1024.037617503331
4798,1097.3687503637962
4799,961.8950116121478
4800,1036.61903834469
4801,128.85180430292039
4802,1058.2140417843614
4803,1099.6617232864958
4804,977.1730233972346
4805,761.0019295517237
4806,944.8083121745394
4807,927.2878232951268
4808,240.53832647523538
4809,251.13819869709255
4810,284.036552946107
4811,561.1580405125477
4812,-102.52417098903318
4813,972.2724155913489
4814,1008.3409164064764
4815,354.1831998233755
4816,926.0594597088508
4817,867.0101984116492
4818,684.5558498241052
4819,920.6488996051609
4820,1108.489071604612
4821,1012.6892210363868
4822,731.7641402828667
4823,635.2692688891992
4824,855.6275140573381
4825,-150.77352214915348
4826,988.7682931433219
4827,1106.1137032944152
4828,897.692451204291
4829,333.7671026701246
4830,974.9953197779864
4831,306.5979220373909
4832,1041.9288039163569
4833,154.3619315686655
4834,960.1648112778408
4835,943.4741182996307
4836,962.5011569607154
4837,986.0792645274634
4838,893.7282233229223
4839,1015.2931191821066
4840,1126.8901088692528
4841,941.2314283549844
4842,926.4388019558803
4843,1150.0964219113669
4844,907.2871419013801
4845,-129.016770218675
4846,362.3814922204481
4847,1138.8646039033363
4848,364.33783595204363
4849,-53.76393057702907
4850,-20.567973392343873
4851,1036.007801480347
4852,270.84043075241755
4853,962.0219807268962
4854,1100.1654774531023
4855,944.0353616211346
4856,1013.8290476775695
4857,1041.6120420857671
4858,507.6099399117328
4859,616.2003735609808
4860,686.5497768899933
4861,19.80859176166038
4862,974.5205460964415
4863,1048.0528514581997
4864,302.2843309542516
4865,975.9290505638521
4866,143.54479146756904
4867,969.8985591095595
4868,122.75096105039958
4869,621.9186524132966
4870,999.3567385906628
4871,923.5263156213823
4872,-181.80757633203243
4873,373.99962424504054
4874,986.0471315067587
4875,44.357446338102164
4876,955.8240418803612
4877,967.0730766801371
4878,863.031478896619
4879,1012.8420798699225
4880,403.1126578066925
4881,891.507483667904
4882,162.17480889496252
4883,222.3996149854391
4884,501.2364633321315
4885,254.7606444698159
4886,1015.1692972009222
4887,145.15378527427384
4888,1055.3741556710538
4889,898.2750960455525
4890,1074.2909742455936
4891,1037.3154814608283
4892,940.2870254680058
4893,-149.9035731724745
4894,1017.3753361962995
4895,-134.2702503435969
4896,1085.6899442091938
4897,965.914121681611
4898,985.9221898397172
4899,1113.0761772405922
4900,858.9192252737253
4901,742.2428374592171
4902,984.2994566429821
4903,1026.4120900114574
4904,599.8783346416067
4905,1002.9781963811226
4906,-200.11104800830634
4907,715.5359343441415
4908,904.7461257867055
4909,1106.7564094002023
4910,912.6126011596435
4911,1158.6098203784575
4912,1050.3047910950725
4913,717.0819140018261
4914,1063.879269516734
4915,1033.7816893850759
4916,1010.5409573893248
4917,997.385369955205
4918,1084.4644030390482
4919,676.9240782890722
4920,64.83319090188988
4921,989.193624880165
4922,1078.5440148309308
4923,985.9530715463408
4924,993.5195409767382
4925,-201.72601757886795
4926,949.1351888995671
4927,-182.76251093897662
4928,1091.889337289426
4929,868.5708994128968
4930,115.13112778057007
4931,55.439460078388066
4932,911.8243128226808
4933,951.4974609017852
4934,536.5240393097022
4935,13.111600789234785
4936,1025.8022791632732
4937,643.8868873256314
4938,962.7784366590065
4939,972.6280487697896
4940,1197.8649437163879
4941,681.692680900108
4942,-131.17400841699674
4943,872.1253428984019
4944,932.3038321814079
4945,1150.1057379972083
4946,991.1167313301279
4947,937.1199960414265
4948,848.5880689475696
4949,657.0949363466905
4950,605.7520706629117
4951,1003.3004521372513
4952,1095.5939350402123
4953,1053.1333718331346
4954,953.5636278534407
4955,963.9776958304129
4956,-199.76860191496104
4957,323.58686225028157
4958,709.0775848490138
4959,987.1871299819089
4960,674.6889392175618
4961,936.984461761036
4962,362.3833530714999
4963,877.6852458398923
4964,987.5241523656821
4965,277.8687332643568
4966,488.2580206954141
4967,-196.95652539753604
4968,915.2475631708895
4969,-68.02352950783083
4970,34.055941646401095
4971,588.5119637808407
4972,149.09236681816458
4973,913.1942110213614
4974,1148.7348329704964
4975,1008.5420901621949
4976,966.8116974552394
4977,-58.83408605685639
4978,474.00091532357703
4979,608.9376275664531
4980,799.148488427015
4981,954.2558755981149
4982,1015.6799917682342
