,number,value,datetime_start,datetime_complete,duration,params_Ve,params_batch_size,params_buffer_size,params_gamma,params_learning_starts,params_lr,params_net_arch,params_target_update_interval,state
752,752,434.55267333984375,2021-07-02 20:05:15.809591,2021-07-02 20:08:03.000687,0 days 00:02:47.191096000,11.807125188356558,256,10000,0.95,0,0.0002615854071908686,medium,4,PRUNED
753,753,392.770263671875,2021-07-02 20:05:38.274813,2021-07-02 20:06:31.238586,0 days 00:00:52.963773000,10.638132393781932,256,10000,0.95,0,0.00027383966995571645,medium,4,PRUNED
754,754,449.64630126953125,2021-07-02 20:05:55.356955,2021-07-02 20:08:54.585916,0 days 00:02:59.228961000,10.632661549940831,256,10000,0.95,0,0.0002042508265636794,medium,4,COMPLETE
755,755,0.270629346370697,2021-07-02 20:06:31.239874,2021-07-02 20:06:42.031151,0 days 00:00:10.791277000,10.75715924719565,128,10000,0.95,10000,0.00020038437434191235,medium,5,PRUNED
756,756,413.40399169921875,2021-07-02 20:06:42.031851,2021-07-02 20:07:31.924693,0 days 00:00:49.892842000,10.97304223236354,256,10000,0.95,0,0.00016335867874564333,medium,4,PRUNED
757,757,327.6296081542969,2021-07-02 20:07:31.925877,2021-07-02 20:08:25.026231,0 days 00:00:53.100354000,10.775903869912673,256,10000,0.95,0,0.0002226059919564159,medium,4,PRUNED
758,758,170.91641235351562,2021-07-02 20:08:03.001909,2021-07-02 20:08:53.790204,0 days 00:00:50.788295000,10.828905199793757,256,10000,0.95,0,0.00020967318761603657,medium,4,PRUNED
759,759,-331.8195495605469,2021-07-02 20:08:25.027322,2021-07-02 20:09:09.886048,0 days 00:00:44.858726000,10.936782819775384,256,10000,0.95,0,0.00044093640973458795,medium,500,PRUNED
760,760,344.17889404296875,2021-07-02 20:08:53.791470,2021-07-02 20:09:43.100179,0 days 00:00:49.308709000,10.631450302010224,256,10000,0.95,0,0.00013181015830663974,medium,500,PRUNED
761,761,345.2738342285156,2021-07-02 20:08:54.587426,2021-07-02 20:09:45.644142,0 days 00:00:51.056716000,10.914851665584687,256,10000,0.95,0,0.00013014798930557382,medium,500,PRUNED
762,762,260.09210205078125,2021-07-02 20:09:09.886961,2021-07-02 20:10:07.778931,0 days 00:00:57.891970000,10.50036189557085,256,10000,0.95,0,0.00013104026021353412,medium,10,PRUNED
763,763,356.3274230957031,2021-07-02 20:09:43.102698,2021-07-02 20:10:36.677067,0 days 00:00:53.574369000,10.971465927290614,256,10000,0.95,0,0.00016513733680927647,medium,10,PRUNED
764,764,0.270629346370697,2021-07-02 20:09:45.645492,2021-07-02 20:09:52.642145,0 days 00:00:06.996653000,11.095398320990864,256,10000,0.995,20000,0.00016456360597277985,medium,10,PRUNED
765,765,-366.0716857910156,2021-07-02 20:09:52.643313,2021-07-02 20:10:39.090160,0 days 00:00:46.446847000,11.000787915695293,256,10000,0.95,0,0.0003124820802342324,medium,4,PRUNED
766,766,433.2025451660156,2021-07-02 20:10:07.780790,2021-07-02 20:13:15.433919,0 days 00:03:07.653129000,10.994708479970765,256,100000,0.95,0,0.00031492479301063086,medium,4,PRUNED
767,767,323.44122314453125,2021-07-02 20:10:36.678497,2021-07-02 20:11:14.974341,0 days 00:00:38.295844000,11.153872855258058,256,100000,0.95,0,0.00031677043359526453,small,4,PRUNED
768,768,442.5135803222656,2021-07-02 20:10:39.091068,2021-07-02 20:13:23.462964,0 days 00:02:44.371896000,11.152274379232374,128,100000,0.95,0,0.0002478769043863996,medium,4,PRUNED
769,769,370.79779052734375,2021-07-02 20:11:14.975553,2021-07-02 20:12:15.889022,0 days 00:01:00.913469000,10.772272706134226,128,10000,0.95,0,0.00023034629719024334,medium,4,PRUNED
770,770,323.82073974609375,2021-07-02 20:12:15.890178,2021-07-02 20:13:05.534421,0 days 00:00:49.644243000,11.17212493282578,256,10000,0.9,0,0.00018373179004834073,medium,4,PRUNED
771,771,595.3660888671875,2021-07-02 20:13:05.535814,2021-07-02 20:15:55.934820,0 days 00:02:50.399006000,10.887454660426366,256,10000,0.95,0,0.00024431080618096896,medium,4,COMPLETE
772,772,377.535888671875,2021-07-02 20:13:15.435662,2021-07-02 20:14:04.258768,0 days 00:00:48.823106000,10.502567892227157,256,10000,0.95,0,0.00024540920770711825,medium,16,PRUNED
773,773,340.62750244140625,2021-07-02 20:13:23.463969,2021-07-02 20:14:13.673319,0 days 00:00:50.209350000,10.518487898736506,256,10000,0.95,0,0.00044472396872633017,medium,16,PRUNED
774,774,97.72166442871094,2021-07-02 20:14:04.260158,2021-07-02 20:14:52.136243,0 days 00:00:47.876085000,10.784214036047572,256,10000,0.95,0,0.00039072561952009134,medium,1000,PRUNED
775,775,-247.43405151367188,2021-07-02 20:14:13.674271,2021-07-02 20:15:00.936156,0 days 00:00:47.261885000,10.832455842054419,256,10000,0.99,0,0.00018736167444591197,medium,4,PRUNED
776,776,69.92218780517578,2021-07-02 20:14:52.138770,2021-07-02 20:15:37.614436,0 days 00:00:45.475666000,10.895743597103934,256,10000,0.99,0,0.00019741830561476674,medium,5000,PRUNED
777,777,235.1463165283203,2021-07-02 20:15:00.937087,2021-07-02 20:15:49.755284,0 days 00:00:48.818197000,11.300728783822498,256,10000,0.95,0,0.00015646074737222889,medium,5000,PRUNED
778,778,327.0126647949219,2021-07-02 20:15:37.616294,2021-07-02 20:16:29.068070,0 days 00:00:51.451776000,11.314856241205725,256,10000,0.95,0,0.00015559174994968775,medium,4,PRUNED
779,779,321.75921630859375,2021-07-02 20:15:49.756431,2021-07-02 20:16:48.629693,0 days 00:00:58.873262000,10.656694583552323,256,10000,0.95,0,0.0002740574166183902,medium,800,PRUNED
780,780,426.1329040527344,2021-07-02 20:15:55.936092,2021-07-02 20:18:23.142160,0 days 00:02:27.206068000,10.724445074523972,64,10000,0.95,0,0.00028477590003348017,medium,4,PRUNED
781,781,-401.7016906738281,2021-07-02 20:16:29.069633,2021-07-02 20:16:36.607254,0 days 00:00:07.537621000,10.664728766398134,256,10000,0.999,10000,0.000276427802735204,small,4,PRUNED
782,782,451.6908264160156,2021-07-02 20:16:36.609532,2021-07-02 20:19:16.860317,0 days 00:02:40.250785000,11.1079690967743,64,10000,0.95,0,0.0002246859299912807,medium,4,COMPLETE
783,783,404.685546875,2021-07-02 20:16:48.630457,2021-07-02 20:17:55.357296,0 days 00:01:06.726839000,11.085274456958262,512,10000,0.95,0,0.00022445289204945545,medium,4,PRUNED
784,784,432.898193359375,2021-07-02 20:17:55.358429,2021-07-02 20:20:33.100835,0 days 00:02:37.742406000,11.204363964337878,64,10000,0.95,0,0.00017210282273342676,medium,4,PRUNED
785,785,340.588623046875,2021-07-02 20:18:23.143497,2021-07-02 20:19:23.157167,0 days 00:01:00.013670000,11.18767940094896,256,500000,0.95,0,0.0001292928791164274,medium,4,PRUNED
786,786,410.06646728515625,2021-07-02 20:19:16.861950,2021-07-02 20:20:15.359553,0 days 00:00:58.497603000,10.38080686197594,256,50000,0.9,0,0.00013173779674253232,medium,4,PRUNED
787,787,263.49102783203125,2021-07-02 20:19:23.158190,2021-07-02 20:20:20.321443,0 days 00:00:57.163253000,10.39899156302344,256,10000,0.9,0,0.00018341461511966323,medium,4,PRUNED
788,788,307.2182312011719,2021-07-02 20:20:15.360724,2021-07-02 20:21:07.437871,0 days 00:00:52.077147000,11.2913721006425,256,10000,0.95,0,0.00017004568203301816,medium,4,PRUNED
789,789,376.17425537109375,2021-07-02 20:20:20.322382,2021-07-02 20:21:15.433706,0 days 00:00:55.111324000,10.913564421365809,256,10000,0.95,0,0.0003288742872558288,medium,4,PRUNED
790,790,371.88348388671875,2021-07-02 20:20:33.101530,2021-07-02 20:21:33.492202,0 days 00:01:00.390672000,10.925791521076416,256,10000,0.95,0,0.00036500511525075925,medium,4,PRUNED
791,791,-335.13690185546875,2021-07-02 20:21:07.439061,2021-07-02 20:22:01.766071,0 days 00:00:54.327010000,10.931442076331946,256,10000,0.95,0,0.00036311333119311707,medium,4,PRUNED
792,792,0.270629346370697,2021-07-02 20:21:15.434635,2021-07-02 20:21:24.605765,0 days 00:00:09.171130000,11.020938271495787,256,10000,0.95,20000,0.0003762745180381993,medium,4,PRUNED
793,793,349.2216491699219,2021-07-02 20:21:24.606510,2021-07-02 20:22:14.227397,0 days 00:00:49.620887000,10.821040697283358,256,10000,0.95,0,0.00021742344874871845,medium,4,PRUNED
794,794,381.78314208984375,2021-07-02 20:21:33.493502,2021-07-02 20:22:23.561449,0 days 00:00:50.067947000,11.384801908503405,256,10000,0.95,0,0.00021711579422805616,medium,4,PRUNED
795,795,364.42431640625,2021-07-02 20:22:01.767312,2021-07-02 20:22:49.874967,0 days 00:00:48.107655000,10.593320539220102,256,10000,0.95,0,0.00021898232920911624,small,4,PRUNED
796,796,399.29803466796875,2021-07-02 20:22:14.228297,2021-07-02 20:24:27.477422,0 days 00:02:13.249125000,11.380308868046253,256,10000,0.995,0,0.00020271840794410258,small,4,PRUNED
797,797,-289.898193359375,2021-07-02 20:22:23.562534,2021-07-02 20:23:18.358747,0 days 00:00:54.796213000,10.589729251197815,256,10000,0.95,0,0.0001482000962775444,medium,4,PRUNED
798,798,-360.45294189453125,2021-07-02 20:22:49.876227,2021-07-02 20:23:45.521074,0 days 00:00:55.644847000,11.055849071174904,256,10000,0.95,0,0.00015298710468812733,medium,4,PRUNED
799,799,318.721923828125,2021-07-02 20:23:18.360986,2021-07-02 20:24:07.799394,0 days 00:00:49.438408000,11.10283050840007,128,10000,0.95,0,0.0002616620408996942,medium,5,PRUNED
800,800,381.7843933105469,2021-07-02 20:23:45.522329,2021-07-02 20:26:15.938823,0 days 00:02:30.416494000,11.208113182831173,128,10000,0.995,0,0.00010860640803774607,medium,4,PRUNED
801,801,525.3945922851562,2021-07-02 20:24:07.800659,2021-07-02 20:26:56.298839,0 days 00:02:48.498180000,11.314046534187007,256,10000,0.95,0,0.00010585507978631801,medium,500,COMPLETE
802,802,180.25942993164062,2021-07-02 20:24:27.478783,2021-07-02 20:25:30.990368,0 days 00:01:03.511585000,11.231863665443646,256,10000,0.95,0,0.0001099452134179588,medium,500,PRUNED
803,803,-362.58563232421875,2021-07-02 20:25:30.993022,2021-07-02 20:26:18.553152,0 days 00:00:47.560130000,11.490974879602604,256,10000,0.95,0,0.00030358021142447305,medium,4,PRUNED
804,804,342.7116394042969,2021-07-02 20:26:15.940444,2021-07-02 20:27:11.196379,0 days 00:00:55.255935000,10.7508110117095,256,10000,0.95,0,0.0004628215853198958,medium,4,PRUNED
805,805,566.6954345703125,2021-07-02 20:26:18.554104,2021-07-02 20:29:28.896985,0 days 00:03:10.342881000,10.744899145596074,256,10000,0.95,0,0.00018801549165483035,medium,4,COMPLETE
806,806,415.93841552734375,2021-07-02 20:26:56.301427,2021-07-02 20:27:56.502399,0 days 00:01:00.200972000,10.783003900733432,256,10000,0.98,0,0.00046083791465744854,medium,4,PRUNED
807,807,263.2603454589844,2021-07-02 20:27:11.199189,2021-07-02 20:28:04.459721,0 days 00:00:53.260532000,10.808077099176197,256,10000,0.99,0,0.00017915981898364191,medium,4,PRUNED
808,808,332.21710205078125,2021-07-02 20:27:56.503763,2021-07-02 20:29:08.325156,0 days 00:01:11.821393000,11.065663141879911,256,10000,0.99,0,0.00019166255257131685,medium,4,PRUNED
809,809,0.270629346370697,2021-07-02 20:28:04.461454,2021-07-02 20:28:30.705400,0 days 00:00:26.243946000,11.047668368440482,1024,10000,0.95,10000,0.0002469183925847057,medium,4,PRUNED
810,810,-321.12005615234375,2021-07-02 20:28:30.706512,2021-07-02 20:29:14.403017,0 days 00:00:43.696505000,11.511247526499293,256,10000,0.95,0,0.0001888105877866902,medium,16,PRUNED
811,811,33.8050422668457,2021-07-02 20:29:08.326377,2021-07-02 20:30:06.646129,0 days 00:00:58.319752000,5.051622134650509,512,10000,0.95,0,0.00029421438803854325,medium,4,PRUNED
812,812,213.9108428955078,2021-07-02 20:29:14.404104,2021-07-02 20:29:53.213864,0 days 00:00:38.809760000,10.567665846568538,256,10000,0.95,0,0.00028994835486220266,medium,1000,PRUNED
813,813,0.6695256233215332,2021-07-02 20:29:28.898278,2021-07-02 20:30:22.303571,0 days 00:00:53.405293000,10.514307056355332,512,500000,0.95,0,0.000302024768155304,medium,1000,PRUNED
814,814,324.1762390136719,2021-07-02 20:29:53.215014,2021-07-02 20:30:40.699612,0 days 00:00:47.484598000,11.305089389626179,256,10000,0.95,0,0.00013860398125932347,medium,800,PRUNED
815,815,-368.8612365722656,2021-07-02 20:30:06.647348,2021-07-02 20:30:54.042176,0 days 00:00:47.394828000,11.26259852708093,256,500000,0.95,0,0.00013460319573702578,medium,4,PRUNED
816,816,411.1683044433594,2021-07-02 20:30:22.304808,2021-07-02 20:33:02.764025,0 days 00:02:40.459217000,11.291253760409214,256,10000,0.999,0,0.00014153545066350156,medium,4,PRUNED
817,817,453.5545959472656,2021-07-02 20:30:40.700476,2021-07-02 20:33:20.197631,0 days 00:02:39.497155000,11.212260727932497,256,50000,0.9,0,0.00024364042156824854,medium,4,PRUNED
818,818,417.2759704589844,2021-07-02 20:30:54.044072,2021-07-02 20:31:46.635860,0 days 00:00:52.591788000,10.92770630564586,256,50000,0.999,0,0.00024197104858825305,medium,10,PRUNED
819,819,0.270629346370697,2021-07-02 20:31:46.639208,2021-07-02 20:31:54.173509,0 days 00:00:07.534301000,11.175910779970424,256,10000,0.95,20000,0.00023981359625010998,medium,4,PRUNED
820,820,367.8941345214844,2021-07-02 20:31:54.174377,2021-07-02 20:32:40.909817,0 days 00:00:46.735440000,11.411613917330781,256,10000,0.9,0,0.0001616407565539295,medium,500,PRUNED
821,821,544.6119384765625,2021-07-02 20:32:40.911176,2021-07-02 20:35:43.522141,0 days 00:03:02.610965000,11.037370054361364,256,10000,0.95,0,9.258730582873488e-05,medium,4,COMPLETE
822,822,-238.2541961669922,2021-07-02 20:33:02.764937,2021-07-02 20:33:53.493043,0 days 00:00:50.728106000,11.021718968118938,256,10000,0.95,0,9.147415849935002e-05,medium,4,PRUNED
823,823,-345.9024353027344,2021-07-02 20:33:20.198883,2021-07-02 20:34:00.179113,0 days 00:00:39.980230000,11.043207598906143,256,10000,0.95,0,8.860025373368878e-05,small,4,PRUNED
824,824,-0.16108158230781555,2021-07-02 20:33:53.494713,2021-07-02 20:34:14.638997,0 days 00:00:21.144284000,10.88755694070219,256,10000,0.95,5000,0.00035810806213466394,small,4,PRUNED
825,825,618.3809814453125,2021-07-02 20:34:00.181069,2021-07-02 20:36:20.385363,0 days 00:02:20.204294000,10.644413246615024,256,10000,0.95,5000,0.0003540307053898235,medium,5,COMPLETE
826,826,207.6216278076172,2021-07-02 20:34:14.639850,2021-07-02 20:35:08.076465,0 days 00:00:53.436615000,10.438064460787878,256,10000,0.95,0,0.00020288727806760855,medium,5,PRUNED
827,827,-252.30221557617188,2021-07-02 20:35:08.078510,2021-07-02 20:35:58.988405,0 days 00:00:50.909895000,10.66089511121604,256,10000,0.95,0,0.00017216001536141223,medium,4,PRUNED
828,828,-0.2439735382795334,2021-07-02 20:35:43.524354,2021-07-02 20:36:31.002195,0 days 00:00:47.477841000,10.663278411540862,256,10000,0.95,0,0.0001679040579840467,medium,500,PRUNED
829,829,87.26890563964844,2021-07-02 20:35:58.990831,2021-07-02 20:37:01.255350,0 days 00:01:02.264519000,10.224936296644504,256,10000,0.95,0,0.00027719102998408285,medium,16,PRUNED
830,830,99.12635803222656,2021-07-02 20:36:20.387869,2021-07-02 20:36:39.387900,0 days 00:00:19.000031000,10.191786063807701,128,10000,0.95,5000,0.00043781972445787855,medium,5,PRUNED
831,831,163.6347198486328,2021-07-02 20:36:31.003185,2021-07-02 20:36:51.183751,0 days 00:00:20.180566000,10.202282205121461,256,10000,0.95,5000,0.0005171379279477843,medium,5,PRUNED
832,832,340.74798583984375,2021-07-02 20:36:39.388792,2021-07-02 20:37:24.423590,0 days 00:00:45.034798000,10.306162544503762,256,10000,0.95,5000,0.00038623531846786803,medium,5,PRUNED
833,833,245.88504028320312,2021-07-02 20:36:51.185017,2021-07-02 20:37:33.822157,0 days 00:00:42.637140000,10.536287468758914,256,10000,0.95,5000,0.0003847349880044406,medium,5,PRUNED
834,834,0.270629346370697,2021-07-02 20:37:01.256345,2021-07-02 20:37:17.362660,0 days 00:00:16.106315000,10.47302348400547,256,10000,0.95,10000,0.0004099703448153813,medium,5,PRUNED
835,835,205.38442993164062,2021-07-02 20:37:17.365279,2021-07-02 20:37:59.907749,0 days 00:00:42.542470000,11.421708865507728,256,10000,0.95,5000,0.00036100492146278645,medium,5,PRUNED
836,836,165.0449676513672,2021-07-02 20:37:24.424889,2021-07-02 20:38:08.855528,0 days 00:00:44.430639000,10.464141049725397,256,10000,0.95,5000,0.00034696558496064803,medium,10,PRUNED
837,837,0.270629346370697,2021-07-02 20:37:33.823575,2021-07-02 20:37:41.463530,0 days 00:00:07.639955000,11.510171875464358,256,10000,0.95,20000,0.0003374667445564904,medium,16,PRUNED
838,838,253.06454467773438,2021-07-02 20:37:41.464309,2021-07-02 20:38:17.736080,0 days 00:00:36.271771000,10.64563163955127,256,10000,0.99,5000,0.0003167590943832054,medium,5,PRUNED
839,839,134.56576538085938,2021-07-02 20:37:59.910401,2021-07-02 20:38:43.114027,0 days 00:00:43.203626000,10.439647242979339,1024,10000,0.99,5000,0.00029891155839755623,medium,5,PRUNED
840,840,211.1929473876953,2021-07-02 20:38:08.856515,2021-07-02 20:38:28.150971,0 days 00:00:19.294456000,10.62119898905534,256,10000,0.99,5000,0.0004803730931214844,medium,500,PRUNED
841,841,289.946533203125,2021-07-02 20:38:17.737219,2021-07-02 20:38:39.183403,0 days 00:00:21.446184000,11.599198820074035,256,10000,0.98,5000,0.0005413219769898408,medium,500,PRUNED
842,842,112.7597885131836,2021-07-02 20:38:28.152015,2021-07-02 20:38:49.447925,0 days 00:00:21.295910000,11.528461140568567,128,10000,0.98,5000,0.0001225964488924539,medium,800,PRUNED
843,843,345.61566162109375,2021-07-02 20:38:39.185816,2021-07-02 20:40:15.075571,0 days 00:01:35.889755000,10.776219142348753,1024,10000,0.95,0,0.00012152715685806955,medium,800,PRUNED
844,844,-341.1864318847656,2021-07-02 20:38:43.115008,2021-07-02 20:39:15.113763,0 days 00:00:31.998755000,10.813024088153645,128,10000,0.95,0,0.00012256528324139224,medium,5,PRUNED
845,845,483.716796875,2021-07-02 20:38:49.448690,2021-07-02 20:41:54.000081,0 days 00:03:04.551391000,10.771849551808298,256,10000,0.95,0,0.000218568957685954,medium,10,COMPLETE
846,846,-1.5193790197372437,2021-07-02 20:39:15.115214,2021-07-02 20:39:44.705910,0 days 00:00:29.590696000,11.158995361714043,256,10000,0.95,5000,0.00020682593081498558,medium,5,PRUNED
847,847,154.341796875,2021-07-02 20:39:44.709772,2021-07-02 20:40:01.880478,0 days 00:00:17.170706000,11.393908247935107,256,10000,0.95,5000,0.0006649538493854586,medium,10,PRUNED
848,848,225.9775390625,2021-07-02 20:40:01.881413,2021-07-02 20:40:22.708796,0 days 00:00:20.827383000,11.173153073248878,256,10000,0.95,5000,0.0002618808941127011,medium,5,PRUNED
849,849,306.7278137207031,2021-07-02 20:40:15.076621,2021-07-02 20:41:05.307640,0 days 00:00:50.231019000,11.177048026549853,256,10000,0.95,1000,0.0002491323279182502,medium,5,PRUNED
850,850,41.71469497680664,2021-07-02 20:40:22.710180,2021-07-02 20:40:38.750907,0 days 00:00:16.040727000,10.361148032770945,256,10000,0.95,5000,0.00015808192939875413,small,5,PRUNED
851,851,-13.048677444458008,2021-07-02 20:40:38.751839,2021-07-02 20:41:21.767615,0 days 00:00:43.015776000,11.319826248265153,256,10000,0.9,1000,0.0002076033563541719,medium,5000,PRUNED
852,852,177.26026916503906,2021-07-02 20:41:05.309223,2021-07-02 20:41:53.219067,0 days 00:00:47.909844000,11.30247912736847,256,100000,0.9,0,0.00020145718535785628,medium,5000,PRUNED
853,853,410.66998291015625,2021-07-02 20:41:21.768453,2021-07-02 20:42:09.470244,0 days 00:00:47.701791000,10.958193185076146,256,10000,0.95,0,0.000318659921237039,medium,50,PRUNED
854,854,380.32763671875,2021-07-02 20:41:53.221153,2021-07-02 20:42:45.113177,0 days 00:00:51.892024000,10.935543682933583,256,10000,0.95,0,0.000298827658380918,medium,50,PRUNED
855,855,394.778076171875,2021-07-02 20:41:54.001154,2021-07-02 20:44:26.864195,0 days 00:02:32.863041000,10.937151850837008,256,10000,0.95,0,0.00028617741280797246,medium,4,PRUNED
856,856,-337.59539794921875,2021-07-02 20:42:09.471194,2021-07-02 20:42:58.495031,0 days 00:00:49.023837000,10.632489026110587,256,10000,0.95,0,1.001583661873846e-05,medium,4,PRUNED
857,857,396.30169677734375,2021-07-02 20:42:45.114366,2021-07-02 20:43:32.062602,0 days 00:00:46.948236000,10.631418401067494,256,10000,0.95,0,0.00014838624356141818,medium,4,PRUNED
858,858,387.29876708984375,2021-07-02 20:42:58.496037,2021-07-02 20:43:50.864395,0 days 00:00:52.368358000,11.47881938936887,256,10000,0.95,0,0.00015247584569777795,medium,4,PRUNED
859,859,594.5472412109375,2021-07-02 20:43:32.063779,2021-07-02 20:46:18.049393,0 days 00:02:45.985614000,11.41412613487822,256,10000,0.95,0,0.0001771669437360065,medium,16,COMPLETE
860,860,-313.48724365234375,2021-07-02 20:43:50.865376,2021-07-02 20:44:35.029406,0 days 00:00:44.164030000,11.131712981335136,256,10000,0.995,0,0.0004356331132737069,medium,16,PRUNED
861,861,-314.6067199707031,2021-07-02 20:44:26.865506,2021-07-02 20:45:15.470800,0 days 00:00:48.605294000,11.110497578970486,256,10000,0.95,0,0.0004527778301204655,medium,4,PRUNED
862,862,365.8174133300781,2021-07-02 20:44:35.030668,2021-07-02 20:45:07.293276,0 days 00:00:32.262608000,11.656914919225118,256,10000,0.95,0,0.00017994012025132606,small,500,PRUNED
863,863,309.86602783203125,2021-07-02 20:45:07.294278,2021-07-02 20:46:00.121330,0 days 00:00:52.827052000,11.335964189924619,256,10000,0.95,0,0.00023654895448780062,medium,4,PRUNED
864,864,-340.9339904785156,2021-07-02 20:45:15.472407,2021-07-02 20:46:01.641623,0 days 00:00:46.169216000,11.407254828452697,256,10000,0.95,0,0.00025684703478076154,medium,4,PRUNED
865,865,144.2358856201172,2021-07-02 20:46:00.123243,2021-07-02 20:47:07.446669,0 days 00:01:07.323426000,11.378292351426389,256,10000,0.95,0,0.00023844993299950126,medium,4,PRUNED
866,866,337.9438171386719,2021-07-02 20:46:01.642723,2021-07-02 20:46:30.539728,0 days 00:00:28.897005000,10.763482151270113,256,10000,0.95,5000,0.00018116785257354023,medium,4,PRUNED
867,867,178.34469604492188,2021-07-02 20:46:18.050763,2021-07-02 20:46:49.660313,0 days 00:00:31.609550000,10.782844148023182,256,10000,0.95,5000,0.00034116394491380086,medium,4,PRUNED
868,868,0.270629346370697,2021-07-02 20:46:30.540855,2021-07-02 20:46:40.560956,0 days 00:00:10.020101000,11.100549479926276,64,10000,0.95,10000,0.00034111083766328107,medium,4,PRUNED
869,869,-270.5791320800781,2021-07-02 20:46:40.561639,2021-07-02 20:47:24.267200,0 days 00:00:43.705561000,10.906956990203378,256,10000,0.95,0,0.00022082701307157815,medium,4,PRUNED
870,870,229.20462036132812,2021-07-02 20:46:49.661441,2021-07-02 20:47:47.598143,0 days 00:00:57.936702000,6.893261847409663,512,500000,0.95,0,0.00021999480719178585,medium,500,PRUNED
871,871,-358.49090576171875,2021-07-02 20:47:07.448457,2021-07-02 20:47:41.327813,0 days 00:00:33.879356000,10.40251848433874,256,500000,0.95,0,0.00014106407528866616,medium,5,PRUNED
872,872,346.0529479980469,2021-07-02 20:47:24.268118,2021-07-02 20:48:35.829745,0 days 00:01:11.561627000,9.994487265520585,512,500000,0.95,0,0.00014555141226224954,medium,500,PRUNED
873,873,414.0205993652344,2021-07-02 20:47:41.330021,2021-07-02 20:48:33.155617,0 days 00:00:51.825596000,11.193616693658766,128,10000,0.95,0,0.0002683497686065746,medium,4,PRUNED
874,874,386.864013671875,2021-07-02 20:47:47.599474,2021-07-02 20:48:40.311871,0 days 00:00:52.712397000,11.992834194231932,128,50000,0.999,0,0.0002896220159801065,medium,4,PRUNED
875,875,384.0119323730469,2021-07-02 20:48:33.158515,2021-07-02 20:49:40.084677,0 days 00:01:06.926162000,11.01804800063714,256,50000,0.999,0,0.00016093340910252352,medium,1000,PRUNED
876,876,198.38864135742188,2021-07-02 20:48:35.831418,2021-07-02 20:49:38.699296,0 days 00:01:02.867878000,11.993449931226065,256,10000,0.999,0,0.00011577992592933036,medium,1000,PRUNED
877,877,-312.781494140625,2021-07-02 20:48:40.312851,2021-07-02 20:49:11.723924,0 days 00:00:31.411073000,11.57411331910998,256,10000,0.95,0,0.00018561064781951348,small,4,PRUNED
878,878,12.578978538513184,2021-07-02 20:49:11.725169,2021-07-02 20:50:35.756097,0 days 00:01:24.030928000,11.0347590364966,256,10000,0.9,0,0.00011503410837792989,medium,1000,PRUNED
879,879,0.270629346370697,2021-07-02 20:49:38.703276,2021-07-02 20:50:08.242757,0 days 00:00:29.539481000,11.029108487142091,256,10000,0.9,20000,0.0003957206228476045,medium,10,PRUNED
880,880,0.270629346370697,2021-07-02 20:49:40.085816,2021-07-02 20:50:10.344672,0 days 00:00:30.258856000,10.502306124584956,256,10000,0.9,20000,0.00040538542428297856,medium,4,PRUNED
881,881,250.03396606445312,2021-07-02 20:50:08.245065,2021-07-02 20:50:53.091596,0 days 00:00:44.846531000,10.631017898095596,256,10000,0.95,1000,0.00021454001327026294,medium,4,PRUNED
882,882,229.65576171875,2021-07-02 20:50:10.345381,2021-07-02 20:50:57.752425,0 days 00:00:47.407044000,11.259999798521491,256,10000,0.95,1000,0.0001978743115082043,medium,4,PRUNED
883,883,390.71832275390625,2021-07-02 20:50:35.757008,2021-07-02 20:51:20.071221,0 days 00:00:44.314213000,11.246928922949959,256,10000,0.95,1000,0.00020291043370227564,medium,4,PRUNED
884,884,302.02178955078125,2021-07-02 20:50:53.094010,2021-07-02 20:51:40.212719,0 days 00:00:47.118709000,11.276958169149811,256,10000,0.95,0,0.0002975670681439621,medium,4,PRUNED
885,885,254.5987091064453,2021-07-02 20:50:57.753224,2021-07-02 20:51:46.749779,0 days 00:00:48.996555000,11.694895399003505,256,10000,0.95,0,0.00027169501202826355,medium,4,PRUNED
886,886,-322.55230712890625,2021-07-02 20:51:20.073129,2021-07-02 20:52:04.718953,0 days 00:00:44.645824000,10.864427603750675,256,100000,0.95,0,0.00026420872749164,medium,50,PRUNED
887,887,-284.0943298339844,2021-07-02 20:51:40.213783,2021-07-02 20:52:21.936553,0 days 00:00:41.722770000,10.840336776391714,256,100000,0.99,0,0.0002563170099922219,medium,5,PRUNED
888,888,389.4541015625,2021-07-02 20:51:46.750863,2021-07-02 20:54:17.843166,0 days 00:02:31.092303000,10.85213894149858,256,10000,0.99,0,0.00015995006939855766,medium,50,PRUNED
889,889,411.1429748535156,2021-07-02 20:52:04.721020,2021-07-02 20:52:52.585043,0 days 00:00:47.864023000,11.493918784023549,256,10000,0.99,0,0.0001508899173918968,medium,5,PRUNED
890,890,-331.64190673828125,2021-07-02 20:52:21.937481,2021-07-02 20:53:00.174483,0 days 00:00:38.237002000,10.700964859265923,256,10000,0.95,0,0.0005724294230639815,small,500,PRUNED
891,891,391.590087890625,2021-07-02 20:52:52.586263,2021-07-02 20:53:31.896935,0 days 00:00:39.310672000,10.702542997732795,256,10000,0.95,0,0.00018200179521062892,small,16,PRUNED
892,892,186.4031219482422,2021-07-02 20:53:00.175587,2021-07-02 20:53:54.669276,0 days 00:00:54.493689000,10.28665816269307,256,10000,0.95,0,0.00033812102613707496,medium,4,PRUNED
